well,method,method_label,target,seed,n,calibration_n,qhat,rmse,mae,r2,corr,coverage,width,width_std,width_cv,winkler,protocol,alpha,target_coverage,local_calibration_frac,local_calibration_strategy,stress_curves,clip_intervals,qhat_lower,qhat_upper,selected_level
5,gr_mondrian_cqr,GR-Mondrian RF-CQR,PHIF,123,128,32,0.00499694041712271,0.011631238551539086,0.00927050484872829,0.9726777453653418,0.9895334836762997,0.9453125,0.05174089417024264,0.026543442002782403,0.5130070213987167,0.058355933665820967,,,,,,,,,,
6,gr_mondrian_cqr,GR-Mondrian RF-CQR,PHIF,123,128,32,0.06066967617794865,0.009030412165848113,0.006885203268482673,0.986547105304962,0.9951070349578386,0.9453125,0.15289615218752567,0.17623809202712867,1.1526653189478198,0.15879746266714326,,,,,,,,,,
7,gr_mondrian_cqr,GR-Mondrian RF-CQR,PHIF,123,128,32,0.0002487678906250004,0.0274532709622476,0.008102092837232757,0.7921553078858322,0.8988519458351132,0.96875,0.03614639748883872,0.017626684131305866,0.4876470507676077,0.08475391843136892,,,,,,,,,,
8,gr_mondrian_cqr,GR-Mondrian RF-CQR,PHIF,123,128,32,0.0194016463904905,0.020716385976860492,0.013519265607942704,0.9583380043132586,0.9928045295018675,0.953125,0.08051928893752802,0.04462704161071282,0.5542403838828894,0.08498608510720129,,,,,,,,,,
0,global_rf_cqr,Global RF-CQR,PHIF,123,128,32,0.04971779330952547,0.03481809588797002,0.024289573141013307,0.8683778061038803,0.9355891800041297,0.953125,0.12717843666919615,0.03959803318521804,0.3113580747042558,0.16297655128946303,LOWO_LOCAL_CAL,0.1,0.9,0.2,stratified,none,True,,,cqr_signed
1,global_rf_cqr,Global RF-CQR,PHIF,123,128,32,-0.0019772313648268036,0.007018407230973571,0.0061550263137455236,0.9754874711851559,0.9880372749741844,0.953125,0.02751429617065141,0.01001747527807555,0.36408255606265005,0.02909879246685933,LOWO_LOCAL_CAL,0.1,0.9,0.2,stratified,none,True,,,cqr_signed
2,global_rf_cqr,Global RF-CQR,PHIF,123,128,32,-0.0027502440476190326,0.012008860270654533,0.00953565557844602,0.961800041417928,0.9917756880391977,0.9375,0.05713576068460695,0.03388026124165698,0.5929782125187444,0.05976661794757375,LOWO_LOCAL_CAL,0.1,0.9,0.2,stratified,none,True,,,cqr_signed
3,global_rf_cqr,Global RF-CQR,PHIF,123,128,32,-0.00014890984848485445,0.0076755436187168485,0.006404831238142249,0.9845491265455847,0.995062051198385,0.953125,0.028803895154132265,0.009283342971005956,0.32229470775844526,0.03200857168273568,LOWO_LOCAL_CAL,0.1,0.9,0.2,stratified,none,True,,,cqr_signed
4,global_rf_cqr,Global RF-CQR,PHIF,123,128,32,-0.0045575477375565665,0.009671986822052444,0.00678316374067151,0.9810602711368981,0.9914405349913563,0.8046875,0.02832648505113646,0.01425071505275393,0.5030880120504817,0.05848079100643053,LOWO_LOCAL_CAL,0.1,0.9,0.2,stratified,none,True,,,cqr_signed
5,global_rf_cqr,Global RF-CQR,PHIF,123,128,32,0.004997399817465997,0.011631238551539089,0.009270504848728291,0.9726777453653418,0.9895334836762997,0.9453125,0.05174181297092922,0.024829805102599252,0.47987891565666063,0.05799483883183026,LOWO_LOCAL_CAL,0.1,0.9,0.2,stratified,none,True,,,cqr_signed
6,global_rf_cqr,Global RF-CQR,PHIF,123,128,32,-0.004250167698990753,0.009030412165848113,0.006885203268482671,0.986547105304962,0.9951070349578387,0.8515625,0.027423265231666213,0.014047896856499995,0.5122620059218403,0.04181430831584247,LOWO_LOCAL_CAL,0.1,0.9,0.2,stratified,none,True,,,cqr_signed
7,global_rf_cqr,Global RF-CQR,PHIF,123,128,32,-0.002601152162229753,0.027453270962247596,0.008102092837232759,0.7921553078858323,0.8988519458351132,0.8828125,0.030446557383129215,0.0176152332126744,0.5785623967600094,0.0829429085373739,LOWO_LOCAL_CAL,0.1,0.9,0.2,stratified,none,True,,,cqr_signed
8,global_rf_cqr,Global RF-CQR,PHIF,123,128,32,0.021492915063090368,0.0207163859768605,0.013519265607942709,0.9583380043132586,0.9928045295018675,0.9765625,0.08367716790474294,0.028707779693821368,0.3430778121757413,0.08931037479276135,LOWO_LOCAL_CAL,0.1,0.9,0.2,stratified,none,True,,,cqr_signed
0,wl_pcqr,WL-PCQR,PHIF,123,128,32,0.045001388044910606,0.04082484644850364,0.02700044775245109,0.8190459901498992,0.9061528829028498,0.8828125,0.11408364290511537,0.06529968793451613,0.5723843162058438,0.1946673078303333,LOWO_LOCAL_CAL,0.1,0.9,0.2,stratified,none,True,,,location-scale
1,wl_pcqr,WL-PCQR,PHIF,123,128,32,-0.0019772313648268036,0.00701840723097357,0.006155026313745523,0.9754874711851559,0.9880372749741845,0.953125,0.02751429617065141,0.01001747527807555,0.36408255606265005,0.02909879246685933,LOWO_LOCAL_CAL,0.1,0.9,0.2,stratified,none,True,,,uniform
2,wl_pcqr,WL-PCQR,PHIF,123,128,32,-0.007887263865018418,0.005981380688921064,0.00469060951569757,0.9905231894819074,0.9956971286070836,0.90625,0.04672864154609194,0.028741400808623887,0.6150703264137072,0.052394079050133914,LOWO_LOCAL_CAL,0.1,0.9,0.2,stratified,none,True,,,location-scale
3,wl_pcqr,WL-PCQR,PHIF,123,128,32,0.0013106278071194806,0.007675543618716845,0.006404831238142248,0.9845491265455847,0.9950620511983849,0.9609375,0.031722970465340936,0.01161915321435233,0.3662693954542146,0.03397862783515877,LOWO_LOCAL_CAL,0.1,0.9,0.2,stratified,none,True,,,scale
4,wl_pcqr,WL-PCQR,PHIF,123,128,32,-0.0005597804408753234,0.009671986822052442,0.00678316374067151,0.9810602711368981,0.9914405349913565,0.90625,0.03632201964449895,0.013026103139712772,0.35862827197401187,0.05519336866093217,LOWO_LOCAL_CAL,0.1,0.9,0.2,stratified,none,True,,,scale
5,wl_pcqr,WL-PCQR,PHIF,123,128,32,0.004997399817465997,0.011631238551539075,0.009270504848728283,0.9726777453653419,0.9895334836762995,0.9453125,0.05174181297092922,0.024829805102599252,0.47987891565666063,0.05799483883183026,LOWO_LOCAL_CAL,0.1,0.9,0.2,stratified,none,True,,,uniform
6,wl_pcqr,WL-PCQR,PHIF,123,128,32,-0.004250167698990753,0.009030412165848113,0.0068852032684826705,0.986547105304962,0.9951070349578389,0.8515625,0.027423265231666213,0.014047896856499995,0.5122620059218403,0.04181430831584247,LOWO_LOCAL_CAL,0.1,0.9,0.2,stratified,none,True,,,uniform
7,wl_pcqr,WL-PCQR,PHIF,123,128,32,-0.002110134779795606,0.02649013974154191,0.00654577515969398,0.8064829461575018,0.9024615948806787,0.953125,0.03142859214799751,0.016750159127737925,0.5329592572540724,0.08058333227347274,LOWO_LOCAL_CAL,0.1,0.9,0.2,stratified,none,True,,,location-scale
8,wl_pcqr,WL-PCQR,PHIF,123,128,32,0.001458513214741144,0.010798402694951382,0.006452279600028997,0.988680398968789,0.9943688848940171,0.953125,0.044650109467061085,0.03260104452456124,0.730144783824358,0.04677625959395601,LOWO_LOCAL_CAL,0.1,0.9,0.2,stratified,none,True,,,location-scale
0,qrf_cqr,RF-Leaf QRF+CQR,SW,42,128,32,0.013961099999999949,0.10889361561610834,0.06367724989526939,0.3443268644779922,0.7805484547384168,0.9296875,0.16111756640624997,0.18701270927379143,1.160722033265126,0.25511842578125,,,,,,,,,,
1,qrf_cqr,RF-Leaf QRF+CQR,SW,42,128,32,0.0,0.017951626756221264,0.00874602316867433,0.8630198128715504,0.9375228405409431,1.0,0.06462694375,0.11879370709959619,1.8381452101329825,0.06462694375,,,,,,,,,,
2,qrf_cqr,RF-Leaf QRF+CQR,SW,42,128,32,0.0,0.05844390488261361,0.045259053804258736,0.6425632680913158,0.8589839782583079,0.9765625,0.16056805546875,0.1909280586913452,1.1890787251173003,0.21978680546874996,,,,,,,,,,
3,qrf_cqr,RF-Leaf QRF+CQR,SW,42,128,32,0.0,0.04175144746041631,0.02623762031437507,0.9776075484206372,0.9891129214844993,0.9921875,0.133900884375,0.1640445648514749,1.2251193531482223,0.134650884375,,,,,,,,,,
4,qrf_cqr,RF-Leaf QRF+CQR,SW,42,128,32,0.0,0.07399922671872265,0.05187406227445239,0.9430613198727222,0.9810195268006652,0.953125,0.28538875,0.2418933429666013,0.8475924260034823,0.37420125,,,,,,,,,,
5,qrf_cqr,RF-Leaf QRF+CQR,SW,42,128,32,0.0,0.09381295764138467,0.05613630944904929,0.9140237736538614,0.9698873603450168,0.96875,0.3181437359375,0.2653835006311879,0.8341622689793364,0.4289249859375,,,,,,,,,,
6,qrf_cqr,RF-Leaf QRF+CQR,SW,42,128,32,0.0,0.05951274159805267,0.03612640601347719,0.9723932008277887,0.9874448209464038,0.9765625,0.246850525,0.27583692324180226,1.1174249001163854,0.25164739999999997,,,,,,,,,,
7,qrf_cqr,RF-Leaf QRF+CQR,SW,42,128,32,0.0,0.13189725277973252,0.05852741959493734,-0.16952062188885098,0.6075660618587001,0.9765625,0.18323378046875,0.21786877155712228,1.1890207744432757,0.29417915546874995,,,,,,,,,,
8,qrf_cqr,RF-Leaf QRF+CQR,SW,42,128,32,0.0,0.1136754298993777,0.0946287698803728,0.47190705075083983,0.7575629405988361,0.9921875,0.3478532546875,0.2275759990191099,0.6542298970971444,0.3610316453125,,,,,,,,,,
0,knn_local_cqr,kNN Local RF-CQR,SW,42,128,32,0.05003447189938075,0.10889361561610832,0.06367724989526938,0.34432686447799243,0.780548454738417,0.859375,0.2000767451537946,0.17323527144943562,0.8658441105500466,0.29864476239916005,,,,,,,,,,
1,knn_local_cqr,kNN Local RF-CQR,SW,42,128,32,0.00044538675426136244,0.017951626756221323,0.008746023168674403,0.8630198128715495,0.9375228405409429,1.0,0.05095997183182713,0.09302026109778476,1.825359350761823,0.05095997183182713,,,,,,,,,,
2,knn_local_cqr,kNN Local RF-CQR,SW,42,128,32,0.005239100477430559,0.05844390488261366,0.04525905380425881,0.6425632680913153,0.858983978258308,0.984375,0.23763111437639772,0.09747293752961748,0.4101859210878607,0.2385075710653889,,,,,,,,,,
3,knn_local_cqr,kNN Local RF-CQR,SW,42,128,32,0.0,0.04175144746041628,0.026237620314375033,0.9776075484206374,0.9891129214844993,0.9765625,0.12611407674832464,0.1194976079329477,0.947535842263026,0.13457932629592223,,,,,,,,,,
4,knn_local_cqr,kNN Local RF-CQR,SW,42,128,32,0.003408051695212339,0.07399922671872268,0.051874062274452376,0.9430613198727222,0.9810195268006651,0.984375,0.21950535678154423,0.16414075538874423,0.7477756251392996,0.22584060961464864,,,,,,,,,,
5,knn_local_cqr,kNN Local RF-CQR,SW,42,128,32,0.03960942367999587,0.09381295764138468,0.05613630944904931,0.9140237736538614,0.9698873603450168,0.984375,0.27498258620890276,0.18842810088861392,0.6852364852858942,0.29198276919219035,,,,,,,,,,
6,knn_local_cqr,kNN Local RF-CQR,SW,42,128,32,0.010167023950463597,0.059512741598052685,0.03612640601347719,0.9723932008277887,0.9874448209464037,0.984375,0.22058604537310808,0.1850245562196913,0.8387863153661119,0.2220005631712746,,,,,,,,,,
7,knn_local_cqr,kNN Local RF-CQR,SW,42,128,32,0.008858867713747444,0.13189725277973252,0.05852741959493734,-0.16952062188885075,0.6075660618587002,0.9453125,0.16476835028129663,0.1601531246941423,0.971989610994617,0.32421194600708825,,,,,,,,,,
8,knn_local_cqr,kNN Local RF-CQR,SW,42,128,32,0.012006760430194826,0.11367542989937772,0.0946287698803728,0.4719070507508396,0.7575629405988356,0.953125,0.37815812937623844,0.09174838688962392,0.24261910497854533,0.4073964561444955,,,,,,,,,,
0,gr_mondrian_cqr,GR-Mondrian RF-CQR,SW,42,128,32,0.14189704129464292,0.10889361561610832,0.06367724989526938,0.34432686447799243,0.780548454738417,0.984375,0.29568970535689953,0.18169124837258283,0.6144659251943866,0.31630924672809235,,,,,,,,,,
1,gr_mondrian_cqr,GR-Mondrian RF-CQR,SW,42,128,32,0.0021378564204545397,0.01795162675622123,0.008746023168674327,0.8630198128715509,0.9375228405409434,1.0,0.05283614372576652,0.09385107249528794,1.7762665076845823,0.05283614372576652,,,,,,,,,,
2,gr_mondrian_cqr,GR-Mondrian RF-CQR,SW,42,128,32,0.03337655381944446,0.05844390488261365,0.045259053804258806,0.6425632680913154,0.8589839782583085,0.984375,0.26614562744481485,0.09022470830465963,0.3390050370952184,0.267022084133806,,,,,,,,,,
3,gr_mondrian_cqr,GR-Mondrian RF-CQR,SW,42,128,32,0.0,0.04175144746041628,0.026237620314375057,0.9776075484206374,0.9891129214844991,0.9765625,0.12611407674832464,0.1194976079329477,0.947535842263026,0.13457932629592223,,,,,,,,,,
4,gr_mondrian_cqr,GR-Mondrian RF-CQR,SW,42,128,32,0.009402923472198373,0.0739992267187227,0.051874062274452404,0.9430613198727222,0.9810195268006648,0.984375,0.23061267381532233,0.16556094242791042,0.7179177956216483,0.2352100267228315,,,,,,,,,,
5,gr_mondrian_cqr,GR-Mondrian RF-CQR,SW,42,128,32,0.05443835377604173,0.09381295764138468,0.05613630944904929,0.9140237736538614,0.9698873603450168,0.9921875,0.3247555962145037,0.21285573525512874,0.6554336175766339,0.34141103707117304,,,,,,,,,,
6,gr_mondrian_cqr,GR-Mondrian RF-CQR,SW,42,128,32,0.07553874338050406,0.05951274159805267,0.0361264060134772,0.9723932008277887,0.987444820946404,0.9921875,0.3280601735581803,0.19265084773819996,0.5872424124168611,0.3307359570345997,,,,,,,,,,
7,gr_mondrian_cqr,GR-Mondrian RF-CQR,SW,42,128,32,0.020623325023567073,0.13189725277973252,0.05852741959493732,-0.16952062188885098,0.6075660618587002,0.9453125,0.17694501429596166,0.15672421942926296,0.8857227204329307,0.3363054909606674,,,,,,,,,,
8,gr_mondrian_cqr,GR-Mondrian RF-CQR,SW,42,128,32,0.022578814732142863,0.1136754298993777,0.09462876988037278,0.4719070507508397,0.7575629405988353,0.9765625,0.393337562611187,0.09831489521715858,0.24995043586605675,0.41226529293769265,,,,,,,,,,
0,global_rf_cqr,Global RF-CQR,SW,42,128,32,0.059722976190476285,0.10889361561610832,0.06367724989526938,0.34432686447799243,0.7805484547384172,0.9375,0.2086605366295477,0.13907913817503498,0.6665330225904368,0.2784114235987264,LOWO_LOCAL_CAL,0.1,0.9,0.2,stratified,none,True,,,cqr_signed
1,global_rf_cqr,Global RF-CQR,SW,42,128,32,0.0,0.01795162675622127,0.008746023168674347,0.8630198128715503,0.9375228405409429,1.0,0.050487452649013415,0.09237863699196434,1.8297345606675113,0.050487452649013415,LOWO_LOCAL_CAL,0.1,0.9,0.2,stratified,none,True,,,cqr_signed
2,global_rf_cqr,Global RF-CQR,SW,42,128,32,0.0,0.05844390488261363,0.04525905380425879,0.6425632680913156,0.8589839782583081,0.9765625,0.23218072846164198,0.09254837286487873,0.3986048862800791,0.23350532514676314,LOWO_LOCAL_CAL,0.1,0.9,0.2,stratified,none,True,,,cqr_signed
3,global_rf_cqr,Global RF-CQR,SW,42,128,32,0.0,0.04175144746041628,0.026237620314375057,0.9776075484206374,0.9891129214844993,0.9765625,0.12611407674832464,0.1194976079329477,0.947535842263026,0.13457932629592223,LOWO_LOCAL_CAL,0.1,0.9,0.2,stratified,none,True,,,cqr_signed
4,global_rf_cqr,Global RF-CQR,SW,42,128,32,0.011122559523809528,0.07399922671872267,0.05187406227445239,0.9430613198727222,0.9810195268006651,0.9609375,0.23250196853928545,0.16772617230146145,0.7213967836711931,0.23919219772741504,LOWO_LOCAL_CAL,0.1,0.9,0.2,stratified,none,True,,,cqr_signed
5,global_rf_cqr,Global RF-CQR,SW,42,128,32,0.0030237606837606457,0.09381295764138467,0.056136309449049286,0.9140237736538614,0.9698873603450168,0.96875,0.23229357749987803,0.1784443484826003,0.768184598141522,0.2788840219536237,LOWO_LOCAL_CAL,0.1,0.9,0.2,stratified,none,True,,,cqr_signed
6,global_rf_cqr,Global RF-CQR,SW,42,128,32,0.019965652417582413,0.059512741598052685,0.03612640601347721,0.9723932008277887,0.9874448209464035,0.9921875,0.23953610745940757,0.1788828705879146,0.7467887513293944,0.24221189093582698,LOWO_LOCAL_CAL,0.1,0.9,0.2,stratified,none,True,,,cqr_signed
7,global_rf_cqr,Global RF-CQR,SW,42,128,32,0.0007601809954750349,0.13189725277973252,0.05852741959493732,-0.16952062188885098,0.6075660618587001,0.9375,0.15631051519987568,0.16271004067503972,1.0409411066618321,0.323471451774611,LOWO_LOCAL_CAL,0.1,0.9,0.2,stratified,none,True,,,cqr_signed
8,global_rf_cqr,Global RF-CQR,SW,42,128,32,0.00841053571428585,0.11367542989937769,0.09462876988037278,0.47190705075083994,0.7575629405988361,0.90625,0.3704921532527537,0.09297814941409983,0.2509584848094452,0.4359561306200893,LOWO_LOCAL_CAL,0.1,0.9,0.2,stratified,none,True,,,cqr_signed
0,wl_pcqr,WL-PCQR,SW,42,128,32,0.02400405418261193,0.07517096633049028,0.04040384766672922,0.6875483515380381,0.8413723485176074,0.9140625,0.12679824787135818,0.13089225738149832,1.032287587398634,0.18835839072373972,LOWO_LOCAL_CAL,0.1,0.9,0.2,stratified,none,True,,,location-scale
1,wl_pcqr,WL-PCQR,SW,42,128,32,-0.0018277187582054957,0.020261986644811786,0.007178868693700414,0.8254924646814762,0.9241648200637058,1.0,0.0410694080130465,0.08379942358315329,2.0404341732058264,0.0410694080130465,LOWO_LOCAL_CAL,0.1,0.9,0.2,stratified,none,True,,,location-scale
2,wl_pcqr,WL-PCQR,SW,42,128,32,-0.02409548356386533,0.05191438276853644,0.027675090547688574,0.7179694723957882,0.8696195944447739,0.9453125,0.16908253040518947,0.09729155425896503,0.5754086718823966,0.18275347851835244,LOWO_LOCAL_CAL,0.1,0.9,0.2,stratified,none,True,,,location-scale
3,wl_pcqr,WL-PCQR,SW,42,128,32,0.0,0.041751447460416265,0.026237620314375036,0.9776075484206374,0.9891129214844991,0.9765625,0.12611407674832464,0.1194976079329477,0.947535842263026,0.13457932629592223,LOWO_LOCAL_CAL,0.1,0.9,0.2,stratified,none,True,,,uniform
4,wl_pcqr,WL-PCQR,SW,42,128,32,-0.016946084769675414,0.05319064995869768,0.032309157515297345,0.9705812898612801,0.9853791900263081,0.921875,0.17690008464418416,0.14341711439060562,0.8107238313597983,0.21343370725066757,LOWO_LOCAL_CAL,0.1,0.9,0.2,stratified,none,True,,,location-scale
5,wl_pcqr,WL-PCQR,SW,42,128,32,0.0030237606837606457,0.0938129576413847,0.05613630944904931,0.9140237736538614,0.9698873603450169,0.96875,0.23229357749987803,0.1784443484826003,0.768184598141522,0.2788840219536237,LOWO_LOCAL_CAL,0.1,0.9,0.2,stratified,none,True,,,uniform
6,wl_pcqr,WL-PCQR,SW,42,128,32,-0.010698794744458789,0.05516727903693347,0.03338674441880647,0.976277564786398,0.9887703004325199,0.90625,0.18139423720516618,0.1820155126055489,1.003425000760526,0.23081912065407784,LOWO_LOCAL_CAL,0.1,0.9,0.2,stratified,none,True,,,location-scale
7,wl_pcqr,WL-PCQR,SW,42,128,32,0.0007601809954750349,0.13189725277973252,0.05852741959493734,-0.16952062188885098,0.6075660618587003,0.9375,0.15631051519987568,0.16271004067503972,1.0409411066618321,0.323471451774611,LOWO_LOCAL_CAL,0.1,0.9,0.2,stratified,none,True,,,uniform
8,wl_pcqr,WL-PCQR,SW,42,128,32,-0.025270424493038318,0.0767060307001005,0.05391938216689311,0.7595436899145414,0.8737488524702437,0.9453125,0.2903797052896958,0.11469152956317072,0.39497088630470684,0.35908571533797784,LOWO_LOCAL_CAL,0.1,0.9,0.2,stratified,none,True,,,location-scale
0,qrf_cqr,RF-Leaf QRF+CQR,SW,7,128,32,0.013961099999999949,0.11026686195260124,0.06327495542169925,0.32768533490267693,0.7780947945553305,0.9140625,0.15983978828124992,0.1840531182173767,1.1514849975496815,0.25460280390625,,,,,,,,,,
1,qrf_cqr,RF-Leaf QRF+CQR,SW,7,128,32,0.0,0.018593762739563043,0.009141823579275461,0.8530448856144397,0.9312765123712705,1.0,0.06658110625000001,0.12385409480245907,1.860198812819501,0.06658110625000001,,,,,,,,,,
2,qrf_cqr,RF-Leaf QRF+CQR,SW,7,128,32,0.0,0.05691312169477877,0.04413596614852688,0.6610422681637895,0.869170881727731,0.9765625,0.1578504375,0.19055966570457045,1.2072165824980399,0.2123816875,,,,,,,,,,
3,qrf_cqr,RF-Leaf QRF+CQR,SW,7,128,32,0.0,0.042774276317119254,0.027119535899519327,0.9764969669038894,0.9886700729455694,1.0,0.13411478906250002,0.1692083802844893,1.261668317620326,0.13411478906250002,,,,,,,,,,
4,qrf_cqr,RF-Leaf QRF+CQR,SW,7,128,32,0.0,0.07619377982015506,0.05303413820468046,0.939634045782513,0.9797850195454009,0.9609375,0.28791699531250003,0.24311280527148324,0.8443850457928435,0.36976357343750005,,,,,,,,,,
5,qrf_cqr,RF-Leaf QRF+CQR,SW,7,128,32,0.0,0.09897092138622147,0.06180365382912209,0.9043096926077071,0.968043640024204,0.9609375,0.3487195046875,0.27969073099210007,0.8020507233822235,0.4817700671875,,,,,,,,,,
6,qrf_cqr,RF-Leaf QRF+CQR,SW,7,128,32,0.0,0.062364276764481474,0.03858758658996428,0.9696842776211922,0.9860656597378696,0.9765625,0.25537684296874996,0.27997667316063996,1.0963275679420168,0.26017371796875,,,,,,,,,,
7,qrf_cqr,RF-Leaf QRF+CQR,SW,7,128,32,0.0,0.1297552063290845,0.05886546460084792,-0.1318424269055971,0.6162517175802726,0.9765625,0.183136903125,0.21548586831720903,1.176638157794605,0.33444940312500004,,,,,,,,,,
8,qrf_cqr,RF-Leaf QRF+CQR,SW,7,128,32,0.0,0.10989980982324117,0.09224901529363999,0.5064046720441361,0.7774238423555994,0.96875,0.33628452109375,0.2097298538975111,0.6236678786623135,0.35001889609375003,,,,,,,,,,
0,knn_local_cqr,kNN Local RF-CQR,SW,7,128,32,0.05131112358372845,0.11026686195260124,0.06327495542169925,0.32768533490267704,0.7780947945553307,0.859375,0.18913068852460618,0.17482412802756053,0.9243562183977121,0.3309398377146032,,,,,,,,,,
1,knn_local_cqr,kNN Local RF-CQR,SW,7,128,32,0.000448655729166662,0.018593762739563043,0.009141823579275475,0.8530448856144397,0.9312765123712703,1.0,0.052767411069571876,0.09581570642562956,1.8158121553339068,0.052767411069571876,,,,,,,,,,
2,knn_local_cqr,kNN Local RF-CQR,SW,7,128,32,0.00754455989583335,0.0569131216947788,0.0441359661485269,0.6610422681637892,0.8691708817277316,0.9921875,0.22992097149870944,0.11041826752236218,0.4802444370455436,0.23026645882388425,,,,,,,,,,
3,knn_local_cqr,kNN Local RF-CQR,SW,7,128,32,0.0,0.04277427631711926,0.027119535899519345,0.9764969669038894,0.9886700729455692,0.9765625,0.12675389473704343,0.11705382732476968,0.9234732200348007,0.1327310498326965,,,,,,,,,,
4,knn_local_cqr,kNN Local RF-CQR,SW,7,128,32,0.003591447679924243,0.07619377982015503,0.053034138204680434,0.939634045782513,0.9797850195454008,0.9921875,0.226639049554612,0.17173595444523876,0.7577509470796491,0.23775131517961204,,,,,,,,,,
5,knn_local_cqr,kNN Local RF-CQR,SW,7,128,32,0.044943917311197894,0.09897092138622147,0.061803653829122104,0.9043096926077071,0.9680436400242035,0.9765625,0.2958635566576301,0.19444672576878677,0.6572175632762987,0.3190160318050674,,,,,,,,,,
6,knn_local_cqr,kNN Local RF-CQR,SW,7,128,32,0.00206522042968753,0.06236427676448147,0.03858758658996428,0.9696842776211922,0.9860656597378696,0.9765625,0.2189556567572967,0.18450298353149872,0.8426499970996988,0.22427061107847146,,,,,,,,,,
7,knn_local_cqr,kNN Local RF-CQR,SW,7,128,32,0.01035408089439429,0.12975520632908447,0.058865464600847905,-0.13184242690559667,0.6162517175802728,0.9296875,0.17297543759662332,0.16095782773540812,0.9305241829233575,0.309234857971515,,,,,,,,,,
8,knn_local_cqr,kNN Local RF-CQR,SW,7,128,32,0.009479445857355745,0.10989980982324117,0.09224901529364002,0.5064046720441361,0.7774238423555991,0.8984375,0.35465246490608077,0.09361129315094077,0.26395218534779097,0.39869113787940236,,,,,,,,,,
0,gr_mondrian_cqr,GR-Mondrian RF-CQR,SW,7,128,32,0.14620227230411836,0.11026686195260127,0.06327495542169927,0.3276853349026767,0.7780947945553304,0.9765625,0.2887222319034892,0.18138915090920857,0.6282479520657116,0.3187407734015766,,,,,,,,,,
1,gr_mondrian_cqr,GR-Mondrian RF-CQR,SW,7,128,32,0.0021535474999999776,0.018593762739563004,0.009141823579275442,0.8530448856144404,0.9312765123712708,1.0,0.05466829890351793,0.09658229768644325,1.7666965979113012,0.05466829890351793,,,,,,,,,,
2,gr_mondrian_cqr,GR-Mondrian RF-CQR,SW,7,128,32,0.048480945312500065,0.05691312169477879,0.0441359661485269,0.6610422681637893,0.8691708817277314,0.9921875,0.27141809547122525,0.10628867566720898,0.39160497196281197,0.27176358279640006,,,,,,,,,,
3,gr_mondrian_cqr,GR-Mondrian RF-CQR,SW,7,128,32,0.0,0.04277427631711926,0.02711953589951933,0.9764969669038894,0.9886700729455692,0.9765625,0.12675389473704343,0.11705382732476968,0.9234732200348007,0.1327310498326965,,,,,,,,,,
4,gr_mondrian_cqr,GR-Mondrian RF-CQR,SW,7,128,32,0.009964172585227273,0.07619377982015504,0.053034138204680434,0.939634045782513,0.9797850195454011,0.9921875,0.2383663083578303,0.17292909604400972,0.7254762522244224,0.24755078042222428,,,,,,,,,,
5,gr_mondrian_cqr,GR-Mondrian RF-CQR,SW,7,128,32,0.0742815880160985,0.09897092138622145,0.06180365382912209,0.9043096926077071,0.968043640024204,0.984375,0.3591415451552905,0.20646182487398526,0.5748759163596974,0.3917562655529918,,,,,,,,,,
6,gr_mondrian_cqr,GR-Mondrian RF-CQR,SW,7,128,32,0.07861860289180131,0.06236427676448148,0.038587586589964286,0.9696842776211922,0.9860656597378694,0.9921875,0.33565597376307676,0.22910696563940666,0.6825648388463426,0.34132802063807677,,,,,,,,,,
7,gr_mondrian_cqr,GR-Mondrian RF-CQR,SW,7,128,32,0.02621680824227863,0.12975520632908447,0.058865464600847864,-0.13184242690559644,0.6162517175802729,0.9453125,0.1901376655277457,0.15877619401285545,0.8350591324036539,0.3192600783988564,,,,,,,,,,
8,gr_mondrian_cqr,GR-Mondrian RF-CQR,SW,7,128,32,0.027120175781250082,0.10989980982324117,0.09224901529364002,0.5064046720441361,0.7774238423555994,0.96875,0.37840837592387333,0.09539807156418467,0.25210348827843193,0.39192827463155344,,,,,,,,,,
0,global_rf_cqr,Global RF-CQR,SW,7,128,32,0.07082053921568632,0.11026686195260127,0.06327495542169928,0.3276853349026766,0.7780947945553305,0.9375,0.208286270595186,0.14237487557900547,0.6835538183681709,0.29476872187843106,LOWO_LOCAL_CAL,0.1,0.9,0.2,stratified,none,True,,,cqr_signed
1,global_rf_cqr,Global RF-CQR,SW,7,128,32,0.0,0.018593762739563004,0.009141823579275437,0.8530448856144404,0.9312765123712704,1.0,0.052265766402642605,0.09502886149707986,1.8181855550533954,0.052265766402642605,LOWO_LOCAL_CAL,0.1,0.9,0.2,stratified,none,True,,,cqr_signed
2,global_rf_cqr,Global RF-CQR,SW,7,128,32,0.0,0.05691312169477876,0.04413596614852684,0.6610422681637897,0.8691708817277312,0.9921875,0.22205287981576957,0.10321035562726265,0.4648007975077518,0.22239836714094438,LOWO_LOCAL_CAL,0.1,0.9,0.2,stratified,none,True,,,cqr_signed
3,global_rf_cqr,Global RF-CQR,SW,7,128,32,0.0,0.04277427631711927,0.027119535899519362,0.9764969669038894,0.9886700729455692,0.9765625,0.12675389473704343,0.11705382732476968,0.9234732200348007,0.1327310498326965,LOWO_LOCAL_CAL,0.1,0.9,0.2,stratified,none,True,,,cqr_signed
